altitude,xaccel,yaccel,zaccel,elevator,aileron,rudder
1620.4263,7.9271,3.2729,-0.496,0.0568,0.029,0.0
1620.4398,7.9272,3.2726,-0.496,0.0568,0.029,0.0
1620.4532,7.9274,3.2722,-0.4959,0.0568,0.029,0.0
1620.4667,7.9275,3.2718,-0.4959,0.0568,0.029,0.0
1620.4801,7.9277,3.2715,-0.4958,0.0568,0.029,0.0
1620.4936,7.9278,3.2711,-0.4957,0.0568,0.029,0.0
1620.5071,7.928,3.2708,-0.4957,0.0568,0.029,0.0
1620.5205,7.9281,3.2704,-0.4956,0.0568,0.029,0.0
1620.534,7.9283,3.27,-0.4956,0.0568,0.029,0.0
1620.5474,7.9284,3.2697,-0.4955,0.0568,0.029,0.0
1620.5609,7.9286,3.2693,-0.4955,0.0568,0.029,0.0
1620.5743,7.9287,3.2689,-0.4954,0.0568,0.029,0.0
1620.5878,7.9289,3.2686,-0.4954,0.0568,0.029,0.0
1620.6013,7.929,3.2682,-0.4953,0.0568,0.029,0.0
1620.6147,7.9292,3.2679,-0.4953,0.0568,0.029,0.0
1620.6282,7.9293,3.2675,-0.4952,0.0568,0.029,0.0
1620.6416,7.9295,3.2671,-0.4951,0.0568,0.029,0.0
1620.6551,7.9296,3.2668,-0.4951,0.0568,0.029,0.0
1620.6685,7.9298,3.2664,-0.495,0.0568,0.029,0.0
1620.682,7.9299,3.2661,-0.495,0.0568,0.029,0.0
1620.6955,7.9301,3.2657,-0.4949,0.0568,0.029,0.0
1620.7089,7.9302,3.2653,-0.4949,0.0568,0.029,0.0
1620.7224,7.9304,3.265,-0.4948,0.0567,0.029,0.0
1620.7358,7.9305,3.2646,-0.4948,0.0567,0.029,0.0
1620.7493,7.9307,3.2642,-0.4947,0.0567,0.029,0.0
1620.7627,7.9309,3.2639,-0.4947,0.0567,0.029,0.0
1620.7762,7.931,3.2635,-0.4946,0.0567,0.029,0.0
1620.7897,7.9312,3.2632,-0.4945,0.0567,0.029,0.0
1620.8031,7.9313,3.2628,-0.4945,0.0567,0.029,0.0
1620.8166,7.9315,3.2624,-0.4944,0.0567,0.029,0.0
1620.83,7.9316,3.2621,-0.4944,0.0567,0.029,0.0
1620.8435,7.9318,3.2617,-0.4943,0.0567,0.029,0.0
1620.8569,7.9319,3.2614,-0.4943,0.0567,0.029,0.0
1620.8704,7.9321,3.261,-0.4942,0.0567,0.029,0.0
1620.8838,7.9322,3.2606,-0.4942,0.0567,0.029,0.0
1620.8973,7.9324,3.2603,-0.4941,0.0567,0.029,0.0
1620.9108,7.9325,3.2599,-0.4941,0.0567,0.029,0.0
1620.9242,7.9327,3.2595,-0.494,0.0567,0.029,0.0
1620.9377,7.9328,3.2592,-0.4939,0.0567,0.029,0.0
1620.9511,7.933,3.2588,-0.4939,0.0567,0.029,0.0
1620.9646,7.9331,3.2585,-0.4938,0.0567,0.029,0.0
1620.978,7.9333,3.2581,-0.4938,0.0567,0.029,0.0
1620.9915,7.9334,3.2577,-0.4937,0.0567,0.029,0.0
1621.005,7.9336,3.2574,-0.4937,0.0567,0.029,0.0
1621.0184,7.9337,3.257,-0.4936,0.0567,0.029,0.0
1621.0319,7.9339,3.2567,-0.4936,0.0567,0.029,0.0
1621.0453,7.934,3.2563,-0.4935,0.0567,0.029,0.0
1621.0588,7.9342,3.2559,-0.4934,0.0567,0.029,0.0
1621.0722,7.9343,3.2556,-0.4934,0.0567,0.029,0.0
1621.0857,7.9345,3.2552,-0.4933,0.0567,0.029,0.0
1621.0992,7.9346,3.2548,-0.4933,0.0567,0.029,0.0
1621.1126,7.9348,3.2545,-0.4932,0.0567,0.029,0.0
1621.1261,7.9349,3.2541,-0.4932,0.0567,0.029,0.0
1621.1395,7.9351,3.2538,-0.4931,0.0567,0.029,0.0
1621.153,7.9352,3.2534,-0.4931,0.0567,0.029,0.0
1621.1664,7.9354,3.253,-0.493,0.0567,0.029,0.0
1621.1799,7.9355,3.2527,-0.493,0.0567,0.029,0.0
1621.1933,7.9357,3.2523,-0.4929,0.0567,0.029,0.0
1621.2068,7.9358,3.252,-0.4928,0.0567,0.029,0.0
1621.2203,7.936,3.2516,-0.4928,0.0567,0.029,0.0
1621.2337,7.9361,3.2512,-0.4927,0.0567,0.029,0.0
1621.2472,7.9363,3.2509,-0.4927,0.0567,0.029,0.0
1621.2606,7.9365,3.2505,-0.4926,0.0567,0.029,0.0
1621.2741,7.9366,3.2501,-0.4926,0.0567,0.029,0.0
1621.2875,7.9368,3.2498,-0.4925,0.0567,0.029,0.0
1621.301,7.9369,3.2494,-0.4925,0.0567,0.029,0.0
1621.3145,7.9371,3.2491,-0.4924,0.0567,0.029,0.0
1621.3279,7.9372,3.2487,-0.4924,0.0567,0.029,0.0
1621.3414,7.9374,3.2483,-0.4923,0.0567,0.029,0.0
1621.3548,7.9375,3.248,-0.4922,0.0567,0.029,0.0
1621.3683,7.9377,3.2476,-0.4922,0.0567,0.029,0.0
1621.3817,7.9378,3.2473,-0.4921,0.0567,0.029,0.0
1621.3952,7.938,3.2469,-0.4921,0.0567,0.029,0.0
1621.4087,7.9381,3.2465,-0.492,0.0567,0.029,0.0
1621.4221,7.9383,3.2462,-0.492,0.0567,0.029,0.0
1621.4356,7.9384,3.2458,-0.4919,0.0567,0.029,0.0
1621.449,7.9386,3.2454,-0.4919,0.0567,0.029,0.0
1621.4625,7.9387,3.2451,-0.4918,0.0567,0.029,0.0
1621.4759,7.9389,3.2447,-0.4918,0.0567,0.029,0.0
1621.4894,7.939,3.2444,-0.4917,0.0567,0.029,0.0
1621.5029,7.9392,3.244,-0.4916,0.0567,0.029,0.0
1621.5163,7.9393,3.2436,-0.4916,0.0567,0.029,0.0
1621.5298,7.9395,3.2433,-0.4915,0.0567,0.029,0.0
1621.5432,7.9396,3.2429,-0.4915,0.0567,0.029,0.0
1621.5567,7.9398,3.2425,-0.4914,0.0567,0.029,0.0
1621.5701,7.9399,3.2422,-0.4914,0.0567,0.029,0.0
1621.5836,7.9401,3.2418,-0.4913,0.0567,0.029,0.0
1621.597,7.9402,3.2415,-0.4913,0.0567,0.029,0.0
1621.6105,7.9404,3.2411,-0.4912,0.0567,0.029,0.0
1621.624,7.9405,3.2407,-0.4912,0.0567,0.029,0.0
1621.6374,7.9407,3.2404,-0.4911,0.0567,0.029,0.0
1621.6509,7.9408,3.24,-0.491,0.0567,0.029,0.0
1621.6643,7.941,3.2397,-0.491,0.0567,0.029,0.0
1621.6778,7.9411,3.2393,-0.4909,0.0567,0.029,0.0
1621.6912,7.9413,3.2389,-0.4909,0.0567,0.029,0.0
1621.7047,7.9414,3.2386,-0.4908,0.0567,0.029,0.0
1621.7182,7.9416,3.2382,-0.4908,0.0567,0.029,0.0
1621.7316,7.9417,3.2378,-0.4907,0.0567,0.029,0.0
1621.7451,7.9419,3.2375,-0.4907,0.0567,0.029,0.0
1621.7585,7.942,3.2371,-0.4906,0.0567,0.029,0.0
1621.772,7.9422,3.2368,-0.4906,0.0567,0.029,0.0
1621.7854,7.9423,3.2364,-0.4905,0.0567,0.029,0.0
1621.7989,7.9425,3.236,-0.4904,0.0567,0.029,0.0
1621.8124,7.9426,3.2357,-0.4904,0.0567,0.029,0.0
1621.8258,7.9428,3.2353,-0.4903,0.0567,0.029,0.0
1621.8393,7.9429,3.2349,-0.4903,0.0567,0.029,0.0
1621.8527,7.9431,3.2346,-0.4902,0.0567,0.029,0.0
1621.8662,7.9432,3.2342,-0.4902,0.0567,0.029,0.0
1621.8796,7.9434,3.2339,-0.4901,0.0567,0.029,0.0
1621.8931,7.9435,3.2335,-0.4901,0.0567,0.029,0.0
1621.9065,7.9437,3.2331,-0.49,0.0567,0.029,0.0
1621.92,7.9438,3.2328,-0.49,0.0567,0.029,0.0
1621.9335,7.944,3.2324,-0.4899,0.0567,0.029,0.0
1621.9469,7.9441,3.2321,-0.4898,0.0567,0.029,0.0
1621.9604,7.9443,3.2317,-0.4898,0.0567,0.029,0.0
1621.9738,7.9444,3.2313,-0.4897,0.0567,0.029,0.0
1621.9873,7.9446,3.231,-0.4897,0.0567,0.029,0.0
1622.0007,7.9447,3.2306,-0.4896,0.0567,0.029,0.0
1622.0142,7.9449,3.2302,-0.4896,0.0567,0.029,0.0
1622.0277,7.945,3.2299,-0.4895,0.0567,0.029,0.0
1622.0411,7.9452,3.2295,-0.4895,0.0567,0.029,0.0
1622.0546,7.9453,3.2292,-0.4894,0.0567,0.029,0.0
1622.068,7.9455,3.2288,-0.4894,0.0567,0.029,0.0
1622.0815,7.9456,3.2284,-0.4893,0.0567,0.029,0.0
1622.0949,7.9458,3.2281,-0.4892,0.0567,0.029,0.0
1622.1084,7.9459,3.2277,-0.4892,0.0567,0.029,0.0
1622.1219,7.9461,3.2273,-0.4891,0.0567,0.029,0.0
1622.1353,7.9462,3.227,-0.4891,0.0567,0.029,0.0
1622.1488,7.9464,3.2266,-0.489,0.0567,0.029,0.0
1622.1622,7.9465,3.2263,-0.489,0.0567,0.029,0.0
1622.1757,7.9467,3.2259,-0.4889,0.0567,0.029,0.0
1622.1891,7.9468,3.2255,-0.4889,0.0567,0.029,0.0
1622.2026,7.947,3.2252,-0.4888,0.0567,0.029,0.0
1622.2161,7.9471,3.2248,-0.4888,0.0567,0.029,0.0
1622.2295,7.9473,3.2244,-0.4887,0.0567,0.029,0.0
1622.243,7.9474,3.2241,-0.4886,0.0567,0.029,0.0
1622.2564,7.9476,3.2237,-0.4886,0.0567,0.029,0.0
1622.2699,7.9477,3.2234,-0.4885,0.0567,0.029,0.0
1622.2833,7.9479,3.223,-0.4885,0.0567,0.029,0.0
1622.2968,7.948,3.2226,-0.4884,0.0567,0.029,0.0
1622.3102,7.9482,3.2223,-0.4884,0.0567,0.029,0.0
1622.3237,7.9483,3.2219,-0.4883,0.0567,0.029,0.0
1622.3372,7.9485,3.2215,-0.4883,0.0567,0.029,0.0
1622.3506,7.9486,3.2212,-0.4882,0.0567,0.029,0.0
1622.3641,7.9488,3.2208,-0.4881,0.0567,0.029,0.0
1622.3775,7.9489,3.2205,-0.4881,0.0567,0.029,0.0
1622.391,7.9491,3.2201,-0.488,0.0567,0.029,0.0
1622.4044,7.9492,3.2197,-0.488,0.0567,0.029,0.0
1622.4179,7.9494,3.2194,-0.4879,0.0567,0.029,0.0
1622.4314,7.9495,3.219,-0.4879,0.0567,0.029,0.0
1622.4448,7.9497,3.2186,-0.4878,0.0567,0.029,0.0
1622.4583,7.9498,3.2183,-0.4878,0.0567,0.029,0.0
1622.4717,7.95,3.2179,-0.4877,0.0567,0.029,0.0
1622.4852,7.9501,3.2176,-0.4877,0.0567,0.029,0.0
1622.4986,7.9503,3.2172,-0.4876,0.0567,0.029,0.0
1622.5121,7.9504,3.2168,-0.4875,0.0567,0.029,0.0
1622.5256,7.9506,3.2165,-0.4875,0.0567,0.029,0.0
1622.539,7.9507,3.2161,-0.4874,0.0567,0.029,0.0
1622.5525,7.9509,3.2157,-0.4874,0.0567,0.029,0.0
1622.5659,7.951,3.2154,-0.4873,0.0567,0.029,0.0
1622.5794,7.9512,3.215,-0.4873,0.0567,0.029,0.0
1622.5928,7.9513,3.2147,-0.4872,0.0567,0.029,0.0
1622.6063,7.9515,3.2143,-0.4872,0.0567,0.029,0.0
1622.6197,7.9516,3.2139,-0.4871,0.0567,0.029,0.0
1622.6332,7.9518,3.2136,-0.4871,0.0567,0.029,0.0
1622.6467,7.9519,3.2132,-0.487,0.0567,0.029,0.0
1622.6601,7.9521,3.2129,-0.4869,0.0567,0.029,0.0
1622.6736,7.9522,3.2125,-0.4869,0.0567,0.029,0.0
1622.687,7.9524,3.2121,-0.4868,0.0567,0.029,0.0
1622.7005,7.9525,3.2118,-0.4868,0.0567,0.029,0.0
1622.7139,7.9527,3.2114,-0.4867,0.0567,0.029,0.0
1622.7274,7.9528,3.211,-0.4867,0.0567,0.029,0.0
1622.7409,7.953,3.2107,-0.4866,0.0567,0.029,0.0
1622.7543,7.9531,3.2103,-0.4866,0.0567,0.029,0.0
1622.7678,7.9533,3.21,-0.4865,0.0567,0.029,0.0
1622.7812,7.9534,3.2096,-0.4865,0.0567,0.029,0.0
1622.7947,7.9536,3.2092,-0.4864,0.0567,0.029,0.0
1622.8081,7.9537,3.2089,-0.4863,0.0567,0.029,0.0
1622.8216,7.9539,3.2085,-0.4863,0.0567,0.029,0.0
1622.8351,7.954,3.2081,-0.4862,0.0567,0.029,0.0
1622.8485,7.9542,3.2078,-0.4862,0.0567,0.029,0.0
1622.862,7.9543,3.2074,-0.4861,0.0567,0.029,0.0
1622.8754,7.9545,3.2071,-0.4861,0.0567,0.029,0.0
1622.8889,7.9546,3.2067,-0.486,0.0567,0.029,0.0
1622.9023,7.9548,3.2063,-0.486,0.0567,0.029,0.0
1622.9158,7.9549,3.206,-0.4859,0.0567,0.029,0.0
1622.9293,7.9551,3.2056,-0.4859,0.0567,0.029,0.0
1622.9427,7.9552,3.2052,-0.4858,0.0567,0.029,0.0
1622.9562,7.9554,3.2049,-0.4857,0.0567,0.029,0.0
1622.9696,7.9555,3.2045,-0.4857,0.0567,0.029,0.0
1622.9831,7.9556,3.2041,-0.4856,0.0567,0.029,0.0
1622.9965,7.9558,3.2038,-0.4856,0.0567,0.029,0.0
1623.01,7.9559,3.2034,-0.4855,0.0567,0.029,0.0
1623.0234,7.9561,3.2031,-0.4855,0.0567,0.029,0.0
1623.0369,7.9562,3.2027,-0.4854,0.0567,0.029,0.0
1623.0504,7.9564,3.2023,-0.4854,0.0567,0.029,0.0
1623.0638,7.9565,3.202,-0.4853,0.0567,0.029,0.0
1623.0773,7.9567,3.2016,-0.4852,0.0567,0.029,0.0
1623.0907,7.9568,3.2012,-0.4852,0.0567,0.029,0.0
1623.1042,7.957,3.2009,-0.4851,0.0567,0.029,0.0
1623.1176,7.9571,3.2005,-0.4851,0.0567,0.029,0.0
1623.1311,7.9573,3.2002,-0.485,0.0567,0.029,0.0
1623.1446,7.9574,3.1998,-0.485,0.0567,0.029,0.0
1623.158,7.9576,3.1994,-0.4849,0.0567,0.029,0.0
1623.1715,7.9577,3.1991,-0.4849,0.0567,0.029,0.0
1623.1849,7.9579,3.1987,-0.4848,0.0567,0.029,0.0
1623.1984,7.958,3.1983,-0.4848,0.0567,0.029,0.0
1623.2118,7.9582,3.198,-0.4847,0.0567,0.029,0.0
1623.2253,7.9583,3.1976,-0.4846,0.0567,0.029,0.0
1623.2388,7.9585,3.1973,-0.4846,0.0567,0.029,0.0
1623.2522,7.9586,3.1969,-0.4845,0.0567,0.029,0.0
1623.2657,7.9588,3.1965,-0.4845,0.0567,0.029,0.0
1623.2791,7.9589,3.1962,-0.4844,0.0567,0.029,0.0
1623.2926,7.9591,3.1958,-0.4844,0.0567,0.029,0.0
1623.306,7.9592,3.1954,-0.4843,0.0567,0.029,0.0
1623.3195,7.9594,3.1951,-0.4843,0.0567,0.029,0.0
1623.3329,7.9595,3.1947,-0.4842,0.0567,0.029,0.0
1623.3464,7.9597,3.1944,-0.4842,0.0567,0.029,0.0
1623.3599,7.9598,3.194,-0.4841,0.0567,0.029,0.0
1623.3733,7.96,3.1936,-0.484,0.0567,0.029,0.0
1623.3868,7.9601,3.1933,-0.484,0.0567,0.029,0.0
1623.4002,7.9603,3.1929,-0.4839,0.0567,0.029,0.0
1623.4137,7.9604,3.1925,-0.4839,0.0567,0.029,0.0
1623.4271,7.9606,3.1922,-0.4838,0.0567,0.029,0.0
1623.4406,7.9607,3.1918,-0.4838,0.0567,0.029,0.0
1623.4541,7.9608,3.1915,-0.4837,0.0567,0.029,0.0
1623.4675,7.961,3.1911,-0.4837,0.0567,0.029,0.0
1623.481,7.9611,3.1907,-0.4836,0.0567,0.029,0.0
1623.4944,7.9613,3.1904,-0.4836,0.0567,0.029,0.0
1623.5079,7.9614,3.19,-0.4835,0.0567,0.029,0.0
1623.5213,7.9616,3.1896,-0.4834,0.0567,0.029,0.0
1623.5348,7.9617,3.1893,-0.4834,0.0567,0.029,0.0
1623.5483,7.9619,3.1889,-0.4833,0.0567,0.029,0.0
1623.5617,7.962,3.1886,-0.4833,0.0567,0.029,0.0
1623.5752,7.9622,3.1882,-0.4832,0.0567,0.029,0.0
1623.5886,7.9623,3.1878,-0.4832,0.0567,0.029,0.0
1623.6021,7.9625,3.1875,-0.4831,0.0567,0.029,0.0
1623.6155,7.9626,3.1871,-0.4831,0.0567,0.029,0.0
1623.629,7.9628,3.1867,-0.483,0.0567,0.029,0.0
1623.6425,7.9629,3.1864,-0.4829,0.0567,0.029,0.0
1623.6559,7.9631,3.186,-0.4829,0.0567,0.029,0.0
1623.6694,7.9632,3.1856,-0.4828,0.0567,0.029,0.0
1623.6828,7.9634,3.1853,-0.4828,0.0567,0.029,0.0
1623.6963,7.9635,3.1849,-0.4827,0.0567,0.029,0.0
1623.7097,7.9637,3.1846,-0.4827,0.0567,0.029,0.0
1623.7232,7.9638,3.1842,-0.4826,0.0567,0.029,0.0
1623.7366,7.964,3.1838,-0.4826,0.0567,0.029,0.0
1623.7501,7.9641,3.1835,-0.4825,0.0567,0.029,0.0
1623.7636,7.9643,3.1831,-0.4825,0.0567,0.029,0.0
1623.777,7.9644,3.1827,-0.4824,0.0567,0.029,0.0
1623.7905,7.9646,3.1824,-0.4823,0.0567,0.029,0.0
1623.8039,7.9647,3.182,-0.4823,0.0567,0.029,0.0
1623.8174,7.9648,3.1817,-0.4822,0.0567,0.029,0.0
1623.8308,7.965,3.1813,-0.4822,0.0567,0.029,0.0
1623.8443,7.9651,3.1809,-0.4821,0.0567,0.029,0.0
1623.8578,7.9653,3.1806,-0.4821,0.0567,0.029,0.0
1623.8712,7.9654,3.1802,-0.482,0.0567,0.029,0.0
1623.8847,7.9656,3.1798,-0.482,0.0567,0.029,0.0
1623.8981,7.9657,3.1795,-0.4819,0.0567,0.029,0.0
1623.9116,7.9659,3.1791,-0.4819,0.0567,0.029,0.0
1623.925,7.966,3.1788,-0.4818,0.0567,0.029,0.0
1623.9385,7.9662,3.1784,-0.4817,0.0567,0.029,0.0
1623.952,7.9663,3.178,-0.4817,0.0567,0.029,0.0
1623.9654,7.9665,3.1777,-0.4816,0.0567,0.029,0.0
1623.9789,7.9666,3.1773,-0.4816,0.0567,0.029,0.0
1623.9923,7.9668,3.1769,-0.4815,0.0567,0.029,0.0
1624.0058,7.9669,3.1766,-0.4815,0.0567,0.029,0.0
1624.0192,7.9671,3.1762,-0.4814,0.0567,0.029,0.0
1624.0327,7.9672,3.1758,-0.4814,0.0567,0.029,0.0
1624.0462,7.9674,3.1755,-0.4813,0.0567,0.029,0.0
1624.0596,7.9675,3.1751,-0.4812,0.0567,0.029,0.0
1624.0731,7.9677,3.1748,-0.4812,0.0567,0.029,0.0
1624.0865,7.9678,3.1744,-0.4811,0.0567,0.029,0.0
1624.1,7.9679,3.174,-0.4811,0.0567,0.029,0.0
1624.1134,7.9681,3.1737,-0.481,0.0567,0.029,0.0
1624.1269,7.9682,3.1733,-0.481,0.0567,0.029,0.0
1624.1403,7.9684,3.1729,-0.4809,0.0567,0.029,0.0
1624.1538,7.9685,3.1726,-0.4809,0.0567,0.029,0.0
1624.1673,7.9687,3.1722,-0.4808,0.0567,0.029,0.0
1624.1807,7.9688,3.1719,-0.4808,0.0567,0.029,0.0
1624.1942,7.969,3.1715,-0.4807,0.0567,0.029,0.0
1624.2076,7.9691,3.1711,-0.4806,0.0567,0.029,0.0
1624.2211,7.9693,3.1708,-0.4806,0.0567,0.029,0.0
1624.2345,7.9694,3.1704,-0.4805,0.0567,0.029,0.0
1624.248,7.9696,3.17,-0.4805,0.0567,0.029,0.0
1624.2615,7.9697,3.1697,-0.4804,0.0567,0.029,0.0
1624.2749,7.9699,3.1693,-0.4804,0.0567,0.029,0.0
1624.2884,7.97,3.1689,-0.4803,0.0567,0.029,0.0
1624.3018,7.9702,3.1686,-0.4803,0.0567,0.029,0.0
1624.3153,7.9703,3.1682,-0.4802,0.0567,0.029,0.0
1624.3287,7.9705,3.1679,-0.4802,0.0567,0.029,0.0
1624.3422,7.9706,3.1675,-0.4801,0.0567,0.029,0.0
1624.3557,7.9707,3.1671,-0.48,0.0567,0.029,0.0
1624.3691,7.9709,3.1668,-0.48,0.0567,0.029,0.0
1624.3826,7.971,3.1664,-0.4799,0.0567,0.029,0.0
1624.396,7.9712,3.166,-0.4799,0.0567,0.029,0.0
1624.4095,7.9713,3.1657,-0.4798,0.0567,0.029,0.0
1624.4229,7.9715,3.1653,-0.4798,0.0567,0.029,0.0
1624.4364,7.9716,3.1649,-0.4797,0.0567,0.029,0.0
1624.4498,7.9718,3.1646,-0.4797,0.0567,0.029,0.0
1624.4633,7.9719,3.1642,-0.4796,0.0567,0.029,0.0
1624.4768,7.9721,3.1639,-0.4795,0.0567,0.029,0.0
1624.4902,7.9722,3.1635,-0.4795,0.0567,0.029,0.0
1624.5037,7.9724,3.1631,-0.4794,0.0567,0.029,0.0
1624.5171,7.9725,3.1628,-0.4794,0.0567,0.029,0.0
1624.5306,7.9727,3.1624,-0.4793,0.0567,0.029,0.0
1624.544,7.9728,3.162,-0.4793,0.0567,0.029,0.0
1624.5575,7.973,3.1617,-0.4792,0.0567,0.029,0.0
1624.571,7.9731,3.1613,-0.4792,0.0567,0.029,0.0
1624.5844,7.9732,3.161,-0.4791,0.0567,0.029,0.0
1624.5979,7.9734,3.1606,-0.4791,0.0567,0.029,0.0
1624.6113,7.9735,3.1602,-0.479,0.0567,0.029,0.0
1624.6248,7.9737,3.1599,-0.4789,0.0567,0.029,0.0
1624.6382,7.9738,3.1595,-0.4789,0.0567,0.029,0.0
1624.6517,7.974,3.1591,-0.4788,0.0567,0.029,0.0
1624.6652,7.9741,3.1588,-0.4788,0.0567,0.029,0.0
1624.6786,7.9743,3.1584,-0.4787,0.0567,0.029,0.0
1624.6921,7.9744,3.158,-0.4787,0.0567,0.029,0.0
1624.7055,7.9746,3.1577,-0.4786,0.0567,0.029,0.0
1624.719,7.9747,3.1573,-0.4786,0.0567,0.029,0.0
1624.7324,7.9749,3.157,-0.4785,0.0567,0.029,0.0
1624.7459,7.975,3.1566,-0.4785,0.0567,0.029,0.0
1624.7594,7.9752,3.1562,-0.4784,0.0567,0.029,0.0
1624.7728,7.9753,3.1559,-0.4783,0.0567,0.029,0.0
1624.7863,7.9754,3.1555,-0.4783,0.0567,0.029,0.0
1624.7997,7.9756,3.1551,-0.4782,0.0567,0.029,0.0
1624.8132,7.9757,3.1548,-0.4782,0.0567,0.029,0.0
1624.8266,7.9759,3.1544,-0.4781,0.0567,0.029,0.0
1624.8401,7.976,3.154,-0.4781,0.0567,0.029,0.0
1624.8535,7.9762,3.1537,-0.478,0.0567,0.029,0.0
1624.867,7.9763,3.1533,-0.478,0.0567,0.029,0.0
1624.8805,7.9765,3.153,-0.4779,0.0567,0.029,0.0
1624.8939,7.9766,3.1526,-0.4778,0.0567,0.029,0.0
1624.9074,7.9768,3.1522,-0.4778,0.0567,0.029,0.0
1624.9208,7.9769,3.1519,-0.4777,0.0567,0.029,0.0
1624.9343,7.9771,3.1515,-0.4777,0.0567,0.029,0.0
1624.9477,7.9772,3.1511,-0.4776,0.0567,0.029,0.0
1624.9612,7.9774,3.1508,-0.4776,0.0567,0.029,0.0
1624.9747,7.9775,3.1504,-0.4775,0.0567,0.029,0.0
1624.9881,7.9776,3.15,-0.4775,0.0567,0.029,0.0
1625.0016,7.9778,3.1497,-0.4774,0.0567,0.029,0.0
1625.015,7.9779,3.1493,-0.4774,0.0567,0.029,0.0
1625.0285,7.9781,3.149,-0.4773,0.0567,0.029,0.0
1625.0419,7.9782,3.1486,-0.4772,0.0567,0.029,0.0
1625.0554,7.9784,3.1482,-0.4772,0.0567,0.029,0.0
1625.0689,7.9785,3.1479,-0.4771,0.0567,0.029,0.0
1625.0823,7.9787,3.1475,-0.4771,0.0567,0.029,0.0
1625.0958,7.9788,3.1471,-0.477,0.0567,0.029,0.0
1625.1092,7.979,3.1468,-0.477,0.0567,0.029,0.0
1625.1227,7.9791,3.1464,-0.4769,0.0567,0.029,0.0
1625.1361,7.9793,3.146,-0.4769,0.0567,0.029,0.0
1625.1496,7.9794,3.1457,-0.4768,0.0567,0.029,0.0
1625.1631,7.9795,3.1453,-0.4768,0.0567,0.029,0.0
1625.1765,7.9797,3.145,-0.4767,0.0567,0.029,0.0
1625.19,7.9798,3.1446,-0.4766,0.0567,0.029,0.0
1625.2034,7.98,3.1442,-0.4766,0.0567,0.029,0.0
1625.2169,7.9801,3.1439,-0.4765,0.0567,0.029,0.0
1625.2303,7.9803,3.1435,-0.4765,0.0567,0.029,0.0
1625.2438,7.9804,3.1431,-0.4764,0.0567,0.029,0.0
1625.2572,7.9806,3.1428,-0.4764,0.0567,0.029,0.0
1625.2707,7.9807,3.1424,-0.4763,0.0567,0.029,0.0
1625.2842,7.9809,3.142,-0.4763,0.0567,0.029,0.0
1625.2976,7.981,3.1417,-0.4762,0.0567,0.029,0.0
1625.3111,7.9812,3.1413,-0.4761,0.0567,0.029,0.0
1625.3245,7.9813,3.141,-0.4761,0.0567,0.029,0.0
1625.338,7.9814,3.1406,-0.476,0.0567,0.029,0.0
1625.3514,7.9816,3.1402,-0.476,0.0567,0.029,0.0
1625.3649,7.9817,3.1399,-0.4759,0.0567,0.029,0.0
1625.3784,7.9819,3.1395,-0.4759,0.0567,0.029,0.0
1625.3918,7.982,3.1391,-0.4758,0.0567,0.029,0.0
1625.4053,7.9822,3.1388,-0.4758,0.0567,0.029,0.0
1625.4187,7.9823,3.1384,-0.4757,0.0567,0.029,0.0
1625.4322,7.9825,3.138,-0.4757,0.0567,0.029,0.0
1625.4456,7.9826,3.1377,-0.4756,0.0567,0.029,0.0
1625.4591,7.9828,3.1373,-0.4755,0.0567,0.029,0.0
1625.4726,7.9829,3.137,-0.4755,0.0567,0.029,0.0
1625.486,7.983,3.1366,-0.4754,0.0567,0.029,0.0
1625.4995,7.9832,3.1362,-0.4754,0.0567,0.029,0.0
1625.5129,7.9833,3.1359,-0.4753,0.0567,0.029,0.0
1625.5264,7.9835,3.1355,-0.4753,0.0567,0.029,0.0
1625.5398,7.9836,3.1351,-0.4752,0.0567,0.029,0.0
1625.5533,7.9838,3.1348,-0.4752,0.0567,0.029,0.0
1625.5668,7.9839,3.1344,-0.4751,0.0567,0.029,0.0
1625.5802,7.9841,3.134,-0.475,0.0567,0.029,0.0
1625.5937,7.9842,3.1337,-0.475,0.0567,0.029,0.0
1625.6071,7.9844,3.1333,-0.4749,0.0567,0.029,0.0
1625.6206,7.9845,3.133,-0.4749,0.0567,0.029,0.0
1625.634,7.9846,3.1326,-0.4748,0.0567,0.029,0.0
1625.6475,7.9848,3.1322,-0.4748,0.0567,0.029,0.0
1625.6609,7.9849,3.1319,-0.4747,0.0567,0.029,0.0
1625.6744,7.9851,3.1315,-0.4747,0.0567,0.029,0.0
1625.6879,7.9852,3.1311,-0.4746,0.0567,0.029,0.0
1625.7013,7.9854,3.1308,-0.4746,0.0567,0.029,0.0
1625.7148,7.9855,3.1304,-0.4745,0.0567,0.029,0.0
1625.7282,7.9857,3.13,-0.4744,0.0567,0.029,0.0
1625.7417,7.9858,3.1297,-0.4744,0.0567,0.029,0.0
1625.7551,7.986,3.1293,-0.4743,0.0567,0.029,0.0
1625.7686,7.9861,3.1289,-0.4743,0.0567,0.029,0.0
1625.7821,7.9862,3.1286,-0.4742,0.0567,0.029,0.0
1625.7955,7.9864,3.1282,-0.4742,0.0567,0.029,0.0
1625.809,7.9865,3.1279,-0.4741,0.0567,0.029,0.0
1625.8224,7.9867,3.1275,-0.4741,0.0567,0.029,0.0
1625.8359,7.9868,3.1271,-0.474,0.0567,0.029,0.0
